日期,执行策略,收益率,资金余额
2016-09-22,超跌策略,-0.008625067499128947,44842.825041951146
2016-09-23,超跌策略,-0.037579493705219846,43157.65438056287
2016-09-26,超跌策略,-0.0035472785722202582,43004.56215795141
2016-09-29,超跌策略,0.0362060325170348,44561.586733823046
2016-09-30,超跌策略,0.012266110226165639,45108.18406855296
2016-10-10,超跌策略,0.048578133918173894,47299.45547504076
2016-10-11,超跌策略,0.00980093390767145,47763.034312020485
2016-10-13,超跌策略,-0.011723138583458192,47203.1016416142
2016-10-17,超跌策略,0.011251364769379713,47734.20095643011
2016-10-19,超跌策略,0.012672508438175134,48339.11302084002
2016-10-20,超跌策略,-0.016791881877094017,47527.40834495058
2016-10-26,超跌策略,0.0016260918044972428,47604.692274149296
2016-10-31,超跌策略,0.05128205128205132,50045.958544618494
2016-11-03,超跌策略,0.008057296329453845,50449.19366270405
2016-11-04,超跌策略,0.000888099467140302,50493.99756471355
2016-11-08,超跌策略,-0.010352693454992123,49971.24868660895
2016-11-10,超跌策略,0.003509387611861703,50146.617167699
2016-11-14,超跌策略,0.019986096628432426,51148.85230400164
2016-11-15,超跌策略,0.04157437382859097,53275.33381059159
2016-11-16,超跌策略,-0.022902012105349367,52055.221470744895
2016-11-18,超跌策略,-0.01061712010617133,51502.54493223665
2016-11-21,超跌策略,0.0023474178403755097,51623.44292503532
2016-11-22,超跌策略,-0.0015055202408832402,51545.7227868076
2016-11-25,超跌策略,-0.0017624250969333621,51454.877311328564
2016-12-05,超跌策略,0.0023451510553180732,51575.546771156485
2016-12-06,超跌策略,0.01467347355659232,52332.33919286984
2016-12-07,超跌策略,-0.01543562277168975,51524.55694632859
2016-12-08,超跌策略,-0.011465743855287203,50933.78957412482
2016-12-09,超跌策略,-0.07339904106579997,47195.29826153682
2016-12-12,超跌策略,0.008367974644184484,47590.22732071408
2016-12-13,超跌策略,0.022379549558110723,48655.27517151976
2016-12-14,超跌策略,0.03757273261381133,50483.38681579068
2016-12-15,超跌策略,0.014770379116940013,51229.045578167046
2016-12-16,超跌策略,-0.014990653639400997,50461.08869962766
2016-12-19,超跌策略,-0.013827289024766376,49763.34864167354
2016-12-20,超跌策略,0.02148308170508706,50832.41872646134
