日期,日期,收益率,资金余额
296,2022-01-03 00:00:00,-0.21569630872483214,225739.96927018277
297,2022-01-04 00:00:00,-0.21864214992927855,176383.69706398074
298,2022-03-30 00:00:00,0.0595428739540822,186886.08930581636
299,2022-03-31 00:00:00,0.029693072918443697,192435.31158301674
300,2022-04-01 00:00:00,0.04126872505194834,200376.87154702225
301,2022-04-02 00:00:00,-0.12195847624373957,175939.21361865988
302,2022-04-03 00:00:00,-0.10189931970473143,158011.12744153303
303,2022-04-04 00:00:00,-0.12588785315787943,138119.44583286234
304,2022-04-05 00:00:00,-0.12366699298041539,121038.6292945909
305,2022-04-06 00:00:00,-0.02297962475355364,118257.20701271671
306,2022-09-10 00:00:00,-0.04747333239386009,112643.14331623248
307,2022-09-11 00:00:00,-0.08944413236916526,102567.87509497654
308,2022-09-12 00:00:00,-0.10612741144992766,91682.61201322718
309,2022-09-13 00:00:00,-0.01125029196115368,90651.15586031719
310,2022-11-05 00:00:00,-0.3355608854386871,60232.173733788724
311,2022-11-06 00:00:00,-0.20033518849910426,48165.54985511937
312,2022-11-07 00:00:00,-0.2248845443546622,37333.86212235908
313,2022-11-08 00:00:00,-0.1728176512552041,30881.911758087357
314,2023-01-14 00:00:00,-0.056019897013718456,29151.910241812562
315,2023-01-15 00:00:00,-0.03950120423237935,28000.374681586734
316,2023-01-16 00:00:00,0.019210209371415488,28538.267741698095
317,2023-01-17 00:00:00,-2.99777138436097e-05,28537.41222967414
318,2023-01-18 00:00:00,0.06930649200740913,30515.240162282193
319,2023-01-19 00:00:00,0.05636468686087848,32235.22211851373
320,2023-01-20 00:00:00,-0.029474929875442646,31285.09120705122
321,2023-01-21 00:00:00,0.03564868640283869,32400.363612575595
322,2023-01-22 00:00:00,0.037206854748971674,33605.879235322565
323,2023-01-23 00:00:00,0.02939031405456305,34593.56658012841
324,2023-01-24 00:00:00,0.04926068880266521,36297.6694980064
325,2023-01-25 00:00:00,0.05703535516230085,38367.91996938901
326,2023-01-26 00:00:00,-0.03907636529973235,36868.64111287427
327,2023-01-27 00:00:00,-0.054970702248467784,34841.94601995284
328,2023-01-28 00:00:00,-0.008120541735483044,34559.01054315236
329,2023-01-29 00:00:00,-0.025233739842366987,33686.95746189684
330,2023-01-30 00:00:00,0.08482084384719735,36544.31362045957
331,2023-01-31 00:00:00,0.05814612645598882,38669.22390148213
332,2023-02-01 00:00:00,0.024770835264756874,39627.09287656174
333,2023-02-02 00:00:00,0.0283914527030642,40752.16360972658
